label,qname,family
1,1cfci3lpp2g03jym.ru,chinad
1,3rczbx5f92szyg6j.net,chinad
1,r1b2vx9aj9b9aht9.org,chinad
1,mlta6wzuhi4zzyjj.ru,chinad
1,ycha1q6da6pnjl89.info,chinad
1,0t443oygnt8ty0xd.info,chinad
1,4j2jx36nv7iw7e0z.cn,chinad
1,wdwl6d0dxb7ug6gp.ru,chinad
1,sawuqda8uaro4pse.cn,chinad
1,z5bwsgzezl5av6fi.net,chinad
1,31r7fk6jbownjz72.com,chinad
1,ua9y19e6gjm74ht9.cn,chinad
1,1az9mt205ods6md5.com,chinad
1,cgpayujjkdjp56n2.org,chinad
1,pxu7yezfayj21vl1.org,chinad
1,cr0sibtlzzruk3e8.net,chinad
1,qjsezbm1e6gkquw7.cn,chinad
1,7tlaumuve6a917lv.net,chinad
1,g6e6xzu0a9rajds1.info,chinad
1,a38a9keymkx0cmz2.cn,chinad
1,pl4h7z6d91xes13t.cn,chinad
1,uqak0y7ith5z4pwp.cn,chinad
1,hwcfaos27w45bvw8.ru,chinad
1,3rlj2k3y3funuxww.info,chinad
1,kkx5et471ud11cb9.net,chinad
1,7sal06xlzi35qavr.ru,chinad
1,n0fnlcly6ohp9dub.cn,chinad
1,xy9siy1p4x44wuas.info,chinad
1,05t547412ihmxf0d.com,chinad
1,911vq7ptf8qiv47j.com,chinad
1,j6z66npehjjag257.info,chinad
1,h4225wqvjsc0m8t7.info,chinad
1,knjqn0gr5zn99dkz.info,chinad
1,uny9zr8edneslzrx.ru,chinad
1,bs19dk424l2z7h30.info,chinad
1,qa4jozoxqy08fnz4.info,chinad
1,6x9sbi26koql3ars.info,chinad
1,zw33pftcaybu6n30.org,chinad
1,u6x75jqgccyck4ar.cn,chinad
1,u8kwud3zpxg45gi4.com,chinad
1,7nq2qpu7czq1h1oq.com,chinad
1,i53hlqwshacfme8k.ru,chinad
1,0yea0dorzrj0ibfp.net,chinad
1,gg9k7uxe3522oqnw.info,chinad
1,b87na6nyc01qsauh.net,chinad
1,aju1ch7se5z3yljv.org,chinad
1,v2v57s37lbffwyw6.ru,chinad
1,retkz9vjywc7ctlm.info,chinad
1,8oty3n2ei6bga51b.net,chinad
1,w6uj93oecvz9ws8d.org,chinad
1,45bobenruhhlsea2.com,chinad
1,d6mu4rrjbwypzn3d.org,chinad
1,sgz5g5i8nwsgj4f3.info,chinad
1,kabvh6duu9z5f6yv.ru,chinad
1,y0rwqcqxpvivpnsc.com,chinad
1,5o2kems7f8y4rseg.info,chinad
1,vbh0rbp25baoe1d9.biz,chinad
1,ehacg7jdcjdtpux0.ru,chinad
1,lw8phrxvbwe8bsq9.org,chinad
1,u5qyzwa228zgwtle.com,chinad
1,0dtwfbh0a4c0jccs.ru,chinad
1,0wk8vduzd4q01tl6.org,chinad
1,njvml7adsvb50z4y.info,chinad
1,bn93zyo26hzozgz2.biz,chinad
1,njoefyh5lny0jtdr.com,chinad
1,bghf5bn7lg9dfgno.ru,chinad
1,9ygkkkh8gts7ccws.org,chinad
1,m9btkj2opeawxgo5.ru,chinad
1,uahyd21h88u5bdi8.info,chinad
1,nkajoy07nlytpktg.biz,chinad
1,9bdabx4kz8qvwxf2.com,chinad
1,yv1u46qkaov2ipqq.com,chinad
1,u1dqn253b9fhwn2k.cn,chinad
1,pcstdnfivmwcmjxo.com,chinad
1,q8q9ealqznad799e.cn,chinad
1,4hdvmh0nj50n91c2.net,chinad
1,ngewo7c7ir0up5aa.net,chinad
1,g1098vbc0xplumzh.ru,chinad
1,cr4yobf61pq6xbzx.biz,chinad
1,hp4bypvwd2cmgnfq.net,chinad
1,o1zirpxtcz97mz8i.info,chinad
1,65be2mos2t9zg0gg.cn,chinad
1,1c1n2x8fteg5s33s.cn,chinad
1,9v7rbbza75or43c0.info,chinad
1,bvs4pj7dhcrbdem1.info,chinad
1,5sbm259ftlrzwyje.net,chinad
1,jfezh5dkbqwxbud9.cn,chinad
1,u533zkenlcs4y170.cn,chinad
1,hvsk9c1csn5zzybc.com,chinad
1,5eftrgc2gb19yh6m.info,chinad
1,h9j0vqba153skrar.net,chinad
1,q8ycuxibg68mo3p5.info,chinad
1,v64tu5kmuo7698co.cn,chinad
1,cqxj1owgcc1772ju.ru,chinad
1,0kvhs6h1vhq12you.net,chinad
1,v5sxk5fqd7uxx4ud.com,chinad
1,ck6rxgvmcniiv3ph.info,chinad
