label,qname,family
1,thosepreexcneither.ru,gozi_gpl
1,readilyafrsourceallowed.ru,gozi_gpl
1,graworkfromand.ru,gozi_gpl
1,containsfreeaamodihave.ru,gozi_gpl
1,applypafcoveredandy.ru,gozi_gpl
1,freedomcovereddevelopers.ru,gozi_gpl
1,throughshowcorresyfrom.ru,gozi_gpl
1,courselicensorsotherswi.ru,gozi_gpl
1,modifysystemforexa.ru,gozi_gpl
1,particularlicenses.ru,gozi_gpl
1,convolicpublthtinclprior.ru,gozi_gpl
1,permissionsmaking.ru,gozi_gpl
1,canprogrameachcondithpat.ru,gozi_gpl
1,networkyouexerc.ru,gozi_gpl
1,mayshowverthatadversely.ru,gozi_gpl
1,sameunderthepredete.ru,gozi_gpl
1,youcondithechafilesyo.ru,gozi_gpl
1,codeylimitunderythe.ru,gozi_gpl
1,thepurposesversions.ru,gozi_gpl
1,withtermswithconsee.ru,gozi_gpl
1,extentletcomeswelcomecal.ru,gozi_gpl
1,usedaythcorrestmodify.ru,gozi_gpl
1,adverselyrefethall.ru,gozi_gpl
1,theremajorinterpr.ru,gozi_gpl
1,thgplpatentsolelyfcopies.ru,gozi_gpl
1,agathewhenholderanythis.ru,gozi_gpl
1,liabilitycoveredthis.ru,gozi_gpl
1,hmakehavparty.ru,gozi_gpl
1,lreceivesthethandmay.ru,gozi_gpl
1,nayourotherrespo.ru,gozi_gpl
1,termsproforworkreceive.ru,gozi_gpl
1,writtencorevised.ru,gozi_gpl
1,thewithpropagation.ru,gozi_gpl
1,modifyconauserdothem.ru,gozi_gpl
1,tthatrevisedother.ru,gozi_gpl
1,probcopyandareapplicable.ru,gozi_gpl
1,mosoftwareviolates.ru,gozi_gpl
1,facilsatapplytthis.ru,gozi_gpl
1,indivyconditionsamaking.ru,gozi_gpl
1,whetherfurcommands.ru,gozi_gpl
1,thisarrangeanyprovidedb.ru,gozi_gpl
1,notnotexprsystemhaththis.ru,gozi_gpl
1,wouldsakerequprob.ru,gozi_gpl
1,conditionsstatingprovis.ru,gozi_gpl
1,statusthrecipientsuser.ru,gozi_gpl
1,underawithfre.ru,gozi_gpl
1,itsthatcausethworkte.ru,gozi_gpl
1,transothermakealready.ru,gozi_gpl
1,yoworkpublattributions.ru,gozi_gpl
1,alsoyouliabilitymar.ru,gozi_gpl
1,referscovered.ru,gozi_gpl
1,cessationwhoprovision.ru,gozi_gpl
1,userthemodigranted.ru,gozi_gpl
1,maycoadditional.ru,gozi_gpl
1,mustinteractivemyouaimp.ru,gozi_gpl
1,andlicensetunacceptable.ru,gozi_gpl
1,disclaimerlicensee.ru,gozi_gpl
1,partihasthat.ru,gozi_gpl
1,licenseaandneed.ru,gozi_gpl
1,optionfwithusused.ru,gozi_gpl
1,permanentlycode.ru,gozi_gpl
1,whenundermorefornon.ru,gozi_gpl
1,beenarerequiryforsource.ru,gozi_gpl
1,uworkyouparti.ru,gozi_gpl
1,throughcopyrightthempa.ru,gozi_gpl
1,yourfrliconlygoverned.ru,gozi_gpl
1,countrycomputers.ru,gozi_gpl
1,secphysicalothsoftware.ru,gozi_gpl
1,verdesignedworkany.ru,gozi_gpl
1,workrequithenotpermitand.ru,gozi_gpl
1,whichcorresprovidefrwork.ru,gozi_gpl
1,sourceproductandthiscode.ru,gozi_gpl
1,conditionstermfreedom.ru,gozi_gpl
1,readableoptunderpartsute.ru,gozi_gpl
1,wandinforintof.ru,gozi_gpl
1,additionalthethformtft.ru,gozi_gpl
1,thhowwostatedbe.ru,gozi_gpl
1,secthenotwithstanding.ru,gozi_gpl
1,writtenobjectynotgr.ru,gozi_gpl
1,thelicensemodifygetth.ru,gozi_gpl
1,interfacelicensecommif.ru,gozi_gpl
1,thetmeanswiroyalty.ru,gozi_gpl
1,theeanetworklice.ru,gozi_gpl
1,additbanetworkcourse.ru,gozi_gpl
1,makewithwothatandpur.ru,gozi_gpl
1,noticesnetworkscope.ru,gozi_gpl
1,wospecifyprogramnetwork.ru,gozi_gpl
1,thesourceandnot.ru,gozi_gpl
1,programscanyoparties.ru,gozi_gpl
1,termsdownstreamwarr.ru,gozi_gpl
1,copyinginitiatehayouoaal.ru,gozi_gpl
1,outcopyymajormore.ru,gozi_gpl
1,asueruntheschool.ru,gozi_gpl
1,copiescodeworkcodegive.ru,gozi_gpl
1,requirpermission.ru,gozi_gpl
1,basedmeworkmodify.ru,gozi_gpl
1,withpropagategnuthrough.ru,gozi_gpl
1,andthisscopeandattach.ru,gozi_gpl
1,wisatpartprogrammer.ru,gozi_gpl
1,yversionsarrsuchth.ru,gozi_gpl
1,wouldfprovide.ru,gozi_gpl
1,modifiobjectstatement.ru,gozi_gpl
1,operatetfremenupossedis.ru,gozi_gpl
1,yearsbeversions.ru,gozi_gpl
1,absolthcopwaymannotthat.ru,gozi_gpl
1,containingcon.ru,gozi_gpl
1,thatthetheobject.ru,gozi_gpl
1,transmissionthatpermiwit.ru,gozi_gpl
1,workpublicexercise.ru,gozi_gpl
1,interandapproplace.ru,gozi_gpl
