label,qname,family
1,pidfksipycmyg.com,cryptolocker
1,qxxsoxcwrcplo.net,cryptolocker
1,jikexotpwevyx.biz,cryptolocker
1,wmfgrwgumcelx.ru,cryptolocker
1,keibffyvryomh.org,cryptolocker
1,xiddynlbhwwyx.co.uk,cryptolocker
1,lapgjjlkyaowj.info,cryptolocker
1,yekidrxpoxwjj.com,cryptolocker
1,mvndqaqqtuhkl.net,cryptolocker
1,aaifkidvjspwc.biz,cryptolocker
1,nbsnpavjvevux.ru,cryptolocker
1,oqnbtigwlydyg.org,cryptolocker
1,owqkwqbpqyoih.co.uk,cryptolocker
1,pmlxbyldgtvmg.info,cryptolocker
1,psxpbunexaosx.com,cryptolocker
1,qisdfdxrnuvwg.net,cryptolocker
1,qovmilsksuhga.biz,cryptolocker
1,reqamtdxipoky.ru,cryptolocker
1,tymvnykficeis.org,cryptolocker
1,hdhxheghbfqmj.co.uk,cryptolocker
1,vxkelpprbmgjs.info,cryptolocker
1,jcfgfulttpsns.com,cryptolocker
1,vqrxytcakxwge.net,cryptolocker
1,jumasyxcdbjku.biz,cryptolocker
1,xppgwkhmdiyhw.ru,cryptolocker
1,ltkiqpdovlllw.org,cryptolocker
1,xruffkmnhcivv.co.uk,cryptolocker
1,yhpsjpguacliu.info,cryptolocker
1,aqsndbraamkwv.com,cryptolocker
1,bgnbhglhsmnje.net,cryptolocker
1,ajahqfeijxbtv.biz,cryptolocker
1,byuuukxpcxegu.ru,cryptolocker
1,cixpovjuciduo.org,cryptolocker
1,dxsdsbdcuighw.co.uk,cryptolocker
1,rqgypjcjptdwb.info,cryptolocker
1,fshdvroocwojb.com,cryptolocker
1,smevwtovewntd.net,cryptolocker
1,gofadcbbqaygt.biz,cryptolocker
1,voldtqfeyffdt.ru,cryptolocker
1,jqmhayrjliqpt.org,cryptolocker
1,wkjabbrqnipad.co.uk,cryptolocker
1,kmkehjevalbmt.info,cryptolocker
1,avocsuifwemhp.com,cryptolocker
1,bjpnkdssjjxpx.net,cryptolocker
1,brmyafurlhwer.biz,cryptolocker
1,cfnkrnffxmimq.ru,cryptolocker
1,ettgwclagpont.org,cryptolocker
1,fhurokvnsuavc.co.uk,cryptolocker
1,fprdemxmusykd.info,cryptolocker
1,gdsovuiahxksc.com,cryptolocker
1,chiqftsvhijlx.net,cryptolocker
1,pjjulyoxkfmto.biz,cryptolocker
1,eggydefutftdq.ru,cryptolocker
1,rihdjjbwwcwlq.org,cryptolocker
1,gfnujbvqqtlrq.co.uk,cryptolocker
1,thoypgrstqoah.info,cryptolocker
1,ieldhlipdqvjq.com,cryptolocker
1,vgmhnqergnyrq.net,cryptolocker
1,kmqtifygoskrp.biz,cryptolocker
1,larfaksnrreeo.ru,cryptolocker
1,mlocgplfbpuji.org,cryptolocker
1,nypnxufmeoovq.co.uk,cryptolocker
1,okvxmmcbxemxt.info,cryptolocker
1,pxwjervibdgks.com,cryptolocker
1,qjtgkwoakbwpt.net,cryptolocker
1,rwurccihnaqcc.biz,cryptolocker
1,gwblmgkqibddg.ru,cryptolocker
1,tycpsowvueopg.org,cryptolocker
1,hsyitwpwdvvqp.co.uk,cryptolocker
1,uuamafccpyhdg.info,cryptolocker
1,iognxnlyvrfag.com,cryptolocker
1,vqhrevxeiuqmg.net,cryptolocker
1,jkekfeqfqmxni.biz,cryptolocker
1,wmfolmdkdpjay.ru,cryptolocker
1,ocjoprqmplmnu.org,cryptolocker
1,ppkahabacqxvd.co.uk,cryptolocker
1,pxhlwivskgfbe.info,cryptolocker
1,qliwoqggwlqjd.com,cryptolocker
1,qtoqbyrudcokg.net,cryptolocker
1,rhpcshciphaso.biz,cryptolocker
1,rpmnipwbxwhxi.ru,cryptolocker
1,sdnyaxhokcsgh.org,cryptolocker
1,qnddcqbgarrkb.co.uk,cryptolocker
1,epehivwidousr.info,cryptolocker
1,smblahgssctlb.com,cryptolocker
1,gocpgmcuvywtb.net,cryptolocker
1,sfifnxconithb.biz,cryptolocker
1,ghjjtdxqqfwpr.ru,cryptolocker
1,uegnlohbgsvit.org,cryptolocker
1,ighrrtddjpyqt.co.uk,cryptolocker
1,yslgfchqhcsqs.info,cryptolocker
1,agmrwhbxkbmdr.com,cryptolocker
1,brjodsmdamurs.net,cryptolocker
1,cfkauxgkdloeb.biz,cryptolocker
1,bkqiqjiyusune.ru,cryptolocker
1,cxrtiocgxroad.org,cryptolocker
1,djoqoanlndwow.co.uk,cryptolocker
1,ewpcgfhsqcqbf.info,cryptolocker
1,anlqjcpufxolg.com,cryptolocker
1,nrgqjkcoqaxdg.net,cryptolocker
1,bfvrdmchysxqi.biz,cryptolocker
1,ojqrduobkuhiy.ru,cryptolocker
1,elqunwfodgaqk.org,cryptolocker
1,rplunfrioijik.co.uk,cryptolocker
1,fdbvhhrbwbjvt.info,cryptolocker
1,shvvhpeuidsnk.com,cryptolocker
1,egtabmyquavfj.net,cryptolocker
1,fvollujpgppsr.biz,cryptolocker
1,fxebuwldoufkl.ru,cryptolocker
1,gnymffvcakyxk.org,cryptolocker
1,ieyefhoksihkc.co.uk,cryptolocker
1,jttpppyjexbxk.info,cryptolocker
1,jvjfyrbwmdqpl.com,cryptolocker
1,kleqjalvxskdk.net,cryptolocker
1,solaceorvyxhi.biz,cryptolocker
